"","Chromosome","Start","End"
"10073","chr12","10872075","10875169"
"10074","chr12","10882926","10886618"
"10075","chr12","10892368","10895019"
"10076","chr12","10899572","10902039"
"10077","chr12","10902372","10905088"
"10078","chr12","10915375","10917492"
"10079","chr12","10917953","10920220"
"10080","chr12","10922739","10927896"
"10081","chr12","10940779","10941662"
"10082","chr12","10944681","10947210"
"10083","chr12","10959087","10964158"
"10084","chr12","10988778","10991304"
"10085","chr12","10997636","11000993"
"10086","chr12","11005155","11009221"
"10087","chr12","11022188","11023411"
"10088","chr12","11048577","11056978"
"10089","chr12","11059914","11061297"
"10090","chr12","11063279","11063590"
"10091","chr12","11069350","11070040"
"10092","chr12","11091424","11093008"
"10093","chr12","11109423","11116669"
"10094","chr12","11141711","11144246"
"10095","chr12","11150010","11153051"
"10096","chr12","11160995","11167760"
"10097","chr12","11177832","11178863"
"10098","chr12","11180505","11184161"
"10099","chr12","11185204","11186862"
"10100","chr12","11192738","11193085"
"10101","chr12","11197952","11198788"
"10102","chr12","11253273","11255287"
"10103","chr12","11285167","11286787"
"10104","chr12","11288930","11290467"
"10105","chr12","11292269","11293732"
"10106","chr12","11298986","11303245"
"10107","chr12","11307671","11310415"
"10108","chr12","11320647","11325256"
"10109","chr12","11329117","11332226"
"10110","chr12","11405399","11406040"
"10111","chr12","11463539","11464705"
"10112","chr12","11480211","11481044"
"10113","chr12","11513041","11514234"
"10114","chr12","11515405","11515782"
"10115","chr12","11516496","11519573"
"10116","chr12","11535110","11536704"
"10117","chr12","11541816","11544660"
"10118","chr12","11546972","11550971"
"10119","chr12","11569989","11573129"
"10120","chr12","11581186","11582803"
"10121","chr12","11603562","11609640"
"10122","chr12","11617726","11618928"
"10123","chr12","11620440","11621090"
"10124","chr12","11627210","11627863"
"10125","chr12","11654151","11654720"
"10126","chr12","11670469","11671137"
"10127","chr12","11726766","11727458"
"10128","chr12","11757201","11757563"
"10129","chr12","11769643","11771066"
"10130","chr12","11774924","11776255"
"10131","chr12","11785408","11786029"
"10132","chr12","11811309","11814332"
"10133","chr12","11825917","11827013"
"10134","chr12","11832159","11847362"
"10135","chr12","11847962","11848836"
"10136","chr12","11852365","11854761"
"10137","chr12","11855556","11857736"
"10138","chr12","11858924","11859349"
"10139","chr12","11880550","11883579"
"10140","chr12","11915316","11916288"
"10141","chr12","11927576","11928834"
"10142","chr12","11953413","11955965"
"10143","chr12","11970367","11971401"
"10144","chr12","11974083","11974640"
"10145","chr12","11983802","11984925"
"10146","chr12","12002384","12003034"
"10147","chr12","12004311","12012381"
"10148","chr12","12025831","12027367"
"10149","chr12","12028881","12046464"
"10150","chr12","12049533","12050372"
"10151","chr12","12090593","12092185"
"10152","chr12","12162829","12164328"
"10153","chr12","12168849","12170159"
"10154","chr12","12170469","12171296"
"10155","chr12","12186077","12186532"
"10156","chr12","12187219","12190729"
"10157","chr12","12406968","12408810"
"10158","chr12","12426495","12432735"
"10159","chr12","12436607","12437920"
"10160","chr12","12446748","12450844"
"10161","chr12","12461781","12464906"
"10162","chr12","12468841","12470442"
"10163","chr12","12486847","12508700"
"10164","chr12","12519924","12521706"
"10165","chr12","12544322","12545455"
"10166","chr12","12576879","12577382"
"10167","chr12","12589096","12590407"
"10168","chr12","12600833","12602326"
"10169","chr12","12605536","12608395"
"10170","chr12","12616936","12619218"
"10171","chr12","12636816","12638444"
"10172","chr12","12669481","12669994"
"10173","chr12","12672469","12675780"
"10174","chr12","12686797","12688434"
"10175","chr12","12689203","12691325"
"10176","chr12","12694779","12697477"
"10177","chr12","12705663","12706961"
"10178","chr12","12731564","12736885"
"10179","chr12","12741425","12744649"
"10180","chr12","12759599","12761533"
"10181","chr12","12774041","12775321"
"10182","chr12","12775350","12776018"
"10183","chr12","12820611","12824528"
"10184","chr12","12894260","12897917"
"10185","chr12","12911595","12917264"
"10186","chr12","12928983","12930326"
"10187","chr12","12933075","12933741"
"10188","chr12","12944960","12948391"
"10189","chr12","12962237","12963052"
"10190","chr12","12964985","12973312"
"10191","chr12","12973446","12977711"
"10192","chr12","12988587","12992329"
"10193","chr12","13117997","13122301"
"10194","chr12","13128079","13129006"
"10195","chr12","13148318","13149568"
"10196","chr12","13168270","13171763"
"10197","chr12","13192457","13196584"
"10198","chr12","13272404","13278329"
"10199","chr12","13279711","13282051"
"10200","chr12","13290672","13290932"
"10201","chr12","13298899","13299198"
"10202","chr12","13305615","13309113"
"10203","chr12","13356633","13358944"
"10204","chr12","13366816","13372568"
"10205","chr12","13374687","13376890"
"10206","chr12","13377509","13382276"
"10207","chr12","13382325","13383297"
"10208","chr12","13384350","13389513"
"10209","chr12","13416429","13424179"
"10210","chr12","13431934","13433401"
"10211","chr12","13437591","13441725"
"10212","chr12","13444707","13445030"
"10213","chr12","13453033","13453686"
"10214","chr12","13479767","13481101"
"10215","chr12","13490078","13490767"
"10216","chr12","13496243","13496893"
"10217","chr12","13501084","13506880"
"10218","chr12","13507713","13512714"
"10219","chr12","13540561","13545114"
"10220","chr12","13545646","13548748"
"10221","chr12","13601815","13608584"
"10222","chr12","13610886","13613243"
"10223","chr12","13659928","13660197"
"10224","chr12","13666066","13668822"
"10225","chr12","13689945","13692374"
"10226","chr12","13707349","13711806"
"10227","chr12","13717610","13719005"
"10228","chr12","13720663","13721262"
"10229","chr12","13729784","13730408"
"10230","chr12","13735976","13736581"
"10231","chr12","13742088","13743788"
"10232","chr12","13766774","13767871"
"10233","chr12","13771245","13772351"
"10234","chr12","13780798","13781186"
"10235","chr12","13808335","13810958"
"10236","chr12","13819846","13820956"
"10237","chr12","13842376","13842786"
"10238","chr12","13843276","13843695"
"10239","chr12","13846177","13849451"
"10240","chr12","13858430","13861637"
"10241","chr12","13871481","13877485"
"10242","chr12","13882018","13891380"
"10243","chr12","13897430","13899256"
"10244","chr12","13907057","13907332"
"10245","chr12","13926748","13926996"
"10246","chr12","13929421","13929735"
"10247","chr12","13938737","13940490"
"10248","chr12","13975010","13976992"
"10249","chr12","13998595","14002743"
"10250","chr12","14013055","14014809"
"10251","chr12","14020248","14021749"
"10252","chr12","14039589","14042474"
"10253","chr12","14050960","14052237"
"10254","chr12","14062517","14063335"
"10255","chr12","14085548","14085766"
"10256","chr12","14101156","14102167"
"10257","chr12","14126421","14130451"
"10258","chr12","14139021","14140568"
"10259","chr12","14155289","14155930"
"10260","chr12","14156155","14156852"
"10261","chr12","14157557","14157880"
"10262","chr12","14170858","14171073"
"10263","chr12","14201218","14224906"
"10264","chr12","14236906","14240409"
"10265","chr12","14246108","14247759"
"10266","chr12","14252666","14257751"
"10267","chr12","14259210","14261564"
"10268","chr12","14298905","14299621"
"10269","chr12","14320865","14323564"
"10270","chr12","14332955","14343665"
"10271","chr12","14356120","14364134"
"10272","chr12","14395111","14399476"
"10273","chr12","14400331","14401519"
"10274","chr12","14411139","14411504"
"10275","chr12","14417266","14418480"
"10276","chr12","14439223","14440179"
"10277","chr12","14462455","14473803"
"10278","chr12","14492451","14494753"
"10279","chr12","14539856","14543154"
"10280","chr12","14587910","14590434"
"10281","chr13","37334","37670"
"10282","chr13","108052","108321"
"10283","chr13","139580","139649"
"10284","chr13","181984","182256"
"10285","chr13","204004","204301"
"10286","chr13","219322","219462"
"10287","chr13","228654","228786"
"10288","chr13","236455","237855"
"10289","chr13","265664","265753"
"10290","chr13","269813","269815"
"10291","chr13","280320","280600"
"10292","chr13","304849","306150"
"10293","chr13","309693","309920"
"10294","chr13","319685","319895"
"10295","chr13","322604","322721"
"10296","chr13","330227","330294"
"10297","chr13","348016","348351"
"10298","chr13","367590","367823"
"10299","chr13","392785","392844"
"10300","chr13","397690","399550"
"10301","chr13","403648","403669"
"10302","chr13","410100","410393"
"10303","chr13","415399","417969"
"10304","chr13","419843","419941"
"10305","chr13","427458","427820"
"10306","chr13","430885","430968"
"10307","chr13","452179","452592"
"10308","chr13","453982","454071"
"10309","chr13","470023","471501"
"10310","chr13","475429","475557"
"10311","chr13","491513","491672"
"10312","chr13","494944","494994"
"10313","chr13","501908","501979"
"10314","chr13","556481","556792"
"10315","chr13","568286","568902"
"10316","chr13","576414","576460"
"10317","chr13","587990","588170"
"10318","chr13","624916","625047"
"10319","chr13","640164","640436"
"10320","chr13","657395","657627"
"10321","chr13","659810","659838"
"10322","chr13","670036","670185"
"10323","chr13","676488","676725"
"10324","chr13","682093","682596"
"10325","chr13","688379","688621"
"10326","chr13","699650","699951"
"10327","chr13","713562","714634"
"10328","chr13","721633","721832"
"10329","chr13","729350","729398"
"10330","chr13","736932","736982"
"10331","chr13","744129","744242"
"10332","chr13","747698","747859"
"10333","chr13","756530","757051"
"10334","chr13","764077","764121"
"10335","chr13","781224","781384"
"10336","chr13","793393","794595"
"10337","chr13","815677","816756"
"10338","chr13","818834","818964"
"10339","chr13","835100","835264"
"10340","chr13","866394","866990"
"10341","chr13","912429","912455"
"10342","chr13","916358","917231"
"10343","chr13","934105","934692"
"10344","chr13","935006","935167"
"10345","chr13","943569","943734"
"10346","chr13","959051","959406"
"10347","chr13","966294","966718"
"10348","chr13","970405","970531"
"10349","chr13","974468","975152"
"10350","chr13","977421","978020"
"10351","chr13","994527","994723"
"10352","chr13","1008702","1008810"
"10353","chr13","1014567","1014641"
"10354","chr13","1022306","1022438"
"10355","chr13","1047297","1047308"
"10356","chr13","1054265","1054276"
"10357","chr13","1058517","1059185"
"10358","chr13","1060516","1061391"
"10359","chr13","1061924","1062094"
"10360","chr13","1094020","1094292"
"10361","chr13","1111962","1112318"
"10362","chr13","1117534","1117767"
"10363","chr13","1132960","1134303"
"10364","chr13","1138911","1139264"
"10365","chr13","1141992","1142211"
"10366","chr13","1208612","1209113"
"10367","chr13","1218262","1218323"
"10368","chr13","1231615","1231782"
"10369","chr13","1241304","1241336"
"10370","chr13","1246263","1246372"
"10371","chr13","1258502","1258766"
"10372","chr13","1288553","1288738"
"10373","chr13","1296441","1296523"
"10374","chr13","1308271","1308339"
"10375","chr13","1344959","1345318"
"10376","chr13","1375975","1376445"
"10377","chr13","1395136","1395254"
"10378","chr13","1400056","1400412"
"10379","chr13","1409348","1409469"
"10380","chr13","1416029","1419688"
"10381","chr13","1423075","1423361"
"10382","chr13","1452490","1453299"
"10383","chr13","1462234","1462359"
"10384","chr13","1482075","1482168"
"10385","chr13","1498425","1498454"
"10386","chr13","1506248","1506356"
"10387","chr13","1510861","1511247"
"10388","chr13","1518176","1518256"
"10389","chr13","1596572","1596709"
"10390","chr13","1603231","1603664"
"10391","chr13","1619053","1619115"
"10392","chr13","1629929","1630054"
"10393","chr13","1653644","1653774"
"10394","chr13","1668846","1669658"
"10395","chr13","1704770","1704910"
"10396","chr13","1711178","1711984"
"10397","chr13","1729358","1729615"
"10398","chr13","1747853","1748397"
"10399","chr13","1785807","1785845"
"10400","chr13","1808918","1810018"
"10401","chr13","1815512","1815901"
"10402","chr13","1838825","1839505"
"10403","chr13","1853263","1853925"
"10404","chr13","1861839","1861934"
"10405","chr13","1871918","1872451"
"10406","chr13","1875897","1877123"
"10407","chr13","1910667","1910772"
"10408","chr13","1917944","1918027"
"10409","chr13","1921239","1923044"
"10410","chr13","1925883","1927238"
"10411","chr13","1956699","1958099"
"10412","chr13","1991555","1991579"
"10413","chr13","2002973","2003077"
"10414","chr13","2007866","2007970"
"10415","chr13","2016571","2016657"
"10416","chr13","2020931","2021704"
"10417","chr13","2033920","2036628"
"10418","chr13","2042507","2042905"
"10419","chr13","2058176","2058574"
"10420","chr13","2064305","2064332"
"10421","chr13","2076193","2076202"
"10422","chr13","2092485","2092907"
"10423","chr13","2099677","2099690"
"10424","chr13","2101638","2101845"
"10425","chr13","2140317","2140852"
"10426","chr13","2154012","2154301"
"10427","chr13","2164001","2164219"
"10428","chr13","2169128","2169259"
"10429","chr13","2172054","2172454"
"10430","chr13","2177115","2177603"
"10431","chr13","2209080","2209155"
"10432","chr13","2230616","2230834"
"10433","chr13","2244449","2244566"
"10434","chr13","2251672","2252025"
"10435","chr13","2255792","2256118"
"10436","chr13","2261443","2262840"
"10437","chr13","2293598","2293886"
"10438","chr13","2297767","2297868"
"10439","chr13","2306072","2306836"
"10440","chr13","2318008","2318265"
"10441","chr13","2324892","2325161"
"10442","chr13","2341626","2342210"
"10443","chr13","2355088","2355198"
"10444","chr13","2384411","2384554"
"10445","chr13","2389174","2389641"
"10446","chr13","2392010","2392057"
"10447","chr13","2400905","2401337"
"10448","chr13","2420440","2420853"
"10449","chr13","2425854","2426385"
"10450","chr13","2458008","2458406"
"10451","chr13","2461046","2461099"
"10452","chr13","2463870","2464259"
"10453","chr13","2488751","2489240"
"10454","chr13","2513702","2514134"
"10455","chr13","2548955","2549030"
"10456","chr13","2570858","2571076"
"10457","chr13","2580404","2580521"
"10458","chr13","2587021","2587374"
"10459","chr13","2610653","2610979"
"10460","chr13","2638323","2639447"
"10461","chr13","2640784","2641629"
"10462","chr13","2642123","2642411"
"10463","chr13","2646162","2646263"
"10464","chr13","2674327","2675091"
"10465","chr13","2692120","2692389"
"10466","chr13","2703509","2704093"
"10467","chr13","2732864","2733318"
"10468","chr13","2743923","2744515"
"10469","chr13","2754604","2754750"
"10470","chr13","2785809","2786272"
"10471","chr13","2806784","2806797"
"10472","chr13","2821356","2821747"
"10473","chr13","2926584","2926793"
"10474","chr13","2928667","2928786"
"10475","chr13","2931079","2931156"
"10476","chr13","2973592","2973598"
"10477","chr13","3022777","3022963"
"10478","chr13","3034298","3034370"
"10479","chr13","3051125","3051227"
"10480","chr13","3058871","3059603"
"10481","chr13","3060322","3060328"
"10482","chr13","3075170","3075397"
"10483","chr13","3107391","3107418"
"10484","chr13","3126362","3127027"
"10485","chr13","3137913","3138275"
"10486","chr13","3151003","3152604"
"10487","chr13","3152983","3153333"
"10488","chr13","3158827","3158939"
"10489","chr13","3181034","3181321"
"10490","chr13","3189358","3189533"
"10491","chr13","3191040","3191231"
"10492","chr13","3197308","3197401"
"10493","chr13","3206469","3206918"
"10494","chr13","3219378","3219638"
"10495","chr13","3235857","3237217"
"10496","chr13","3241699","3242388"
"10497","chr13","3251208","3251303"
"10498","chr13","3264330","3265004"
"10499","chr13","3272633","3272668"
"10500","chr13","3281497","3282283"
